full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T
"   647 Adelgunde (1907 AD)",2.442235364471771,.1936349770389531,7.327622268535896,254.7675720360124,175.7764636006264,1.96933317574856,2.915137553194981,3.81671275096274,38558,0,1213,,,11.41,,,,32.202,,.719,.297,,,X
"   648 Pippa (1907 AE)",3.209154748136468,.1943892675222756,9.801618685505812,291.2448157318825,177.9872014684148,2.585329507280587,3.832979988992348,5.74902492750928,38587,0,1001,,,9.68,68.27,,0.0509,9.263,,.676,.278,,,XC
"   649 Josefa (1907 AF)",2.54876056111996,.2764282525345922,12.68424158700306,357.1381352469435,349.0657075991493,1.844211133080482,3.253309989159437,4.06913182637265,38899,0,966,,,12.6,,,,10.481,,,,,Sq,
"   651 Antikleia (1907 AN)",3.023892890898704,.1002045175085155,10.7557627852181,38.05432984029047,355.47392861,2.720885162768769,3.326900619028639,5.25845071994751,38858,0,1142,,,10.01,33.04,,0.1603,20.299,,.847,.489,,,S
"   653 Berenike (1907 BK)",3.014265368527085,.03959021333895949,11.29087779186713,132.8708767204762,54.96415735515748,2.89492995952686,3.13360077752731,5.23335780007658,38817,0,1303,,,9.2,39.22,,0.2444,12.4886,,.833,.424,,K,S
"   654 Zelinda (1908 BM)",2.297350079693733,.2311981104508387,18.12739733716957,278.4819818438068,213.9502101525846,1.766207082224458,2.828493077163008,3.48216200116195,38641,0,1487,12,0,8.52,127.40,,0.0425,31.735,,.698,.328,,Ch,C
"   658 Asteria (1908 BW)",2.85528713691776,.06523989613931366,1.505823905620086,351.013692108647,62.0844368678635,2.669008500657327,3.041565773178193,4.82483966174746,39271,0,1456,,,10.54,22.95,,0.2040,21.034,,.870,.360,,,S
"   659 Nestor (1908 CS)",5.187124673426839,.114788113025402,4.522008688175691,350.8668527615429,341.7776592953137,4.591704420136668,5.782544926717011,11.8140344233048,38706,0,1369,,,8.99,108.87,,0.0378,15.98,,.719,.249,,,XC
"   660 Crescentia (1908 CC)",2.533422935924017,.1080522653856753,15.20421110472544,156.9856640078919,106.1741195084847,2.259680848517398,2.807165023330636,4.03245704021657,38249,0,1314,,,9.14,42.24,,0.2186,7.92,,.860,.475,,,S
"   661 Cloelia (1908 CL)",3.016787201397151,.03382710329387593,9.23148894136791,335.8311883220614,180.2285085039994,2.914738029119847,3.118836373674456,5.23992677068107,34875,0,1279,,,9.6,48.05,,0.1076,5.536,,.793,.395,,K,S
"   663 Gerlinde (1908 DG)",3.067764045904114,.146069840275643,17.8228685036564,232.886004868174,310.7088552562519,2.61965624171554,3.515871850092688,5.3733005380916,38613,0,1340,,,9.21,100.88,,0.0359,10.251,,.677,.308,,,X
"   664 Judith (1908 DH)",3.199225843894779,.2294816787686056,8.569412604274486,170.9722329213408,101.784346176688,2.465062126477896,3.933389561311662,5.72236494313743,38613,0,1408,,,9.97,72.68,,0.0344,10.9829,,.695,.238,,,XC
"   668 Dora (1908 DO)",2.793466326385999,.234805556870972,6.842246268824262,214.4624928575422,113.3531473911032,2.137544910018626,3.449387742753372,4.6689945082174,38573,0,1121,,,12.0,26.84,,0.0467,22.914,,,,,Ch,
"   669 Kypria (1908 DQ)",3.010098157501945,.07940654962529514,10.78295609993249,170.8160970384187,114.2332426161319,2.771076648781257,3.249119666222632,5.22250890438832,39465,0,1295,,,10.24,31.75,,0.1405,14.283,,.820,.470,,,S
"   670 Ottegebe (1908 DR)",2.801433343564443,.1940777314342552,7.53555590347532,174.6943294162426,195.4337035795502,2.257737515481175,3.34512917164771,4.68898282997921,39028,0,1447,,,9.4,34.07,,0.1830,10.045,,,,,S,
"   671 Carnegia (1908 DV)",3.092095133860394,.06795066076362286,8.02829317275812,.5264847116739688,91.39328132257027,2.881985226370597,3.302205041350191,5.43735230312188,36279,0,1317,,,10.2,58.72,,0.0512,,,,,,Xk,
"   673 Edda (1908 EA)",2.816223658495242,.0122477204274208,2.876306781830257,226.7757176207228,239.9033887893313,2.781731338464904,2.85071597852558,4.72616539696857,38512,0,1627,,,10.20,37.53,,0.1044,14.92,,.782,.427,,S,S
"   674 Rachele (1908 EP)",2.922147690078616,.1957556844690823,13.5116410379682,58.20483875917042,42.2904196561545,2.350120668887529,3.494174711269703,4.99529850336683,41201,0,1003,,,7.42,97.35,,0.2007,30.982,,.840,.415,,S,S
"   675 Ludmilla (1908 DU)",2.771324356424035,.2009622426208854,9.783558683390837,263.2746051221113,152.0471214253763,2.214392798727179,3.328255914120891,4.6135925837498,35146,0,1141,,,7.91,76,,,7.717,,.847,.444,,S,S
"   676 Melitta (1909 FN)",3.059661683250764,.1241191343368634,12.86462276011618,150.3841685573361,182.1486616945584,2.679899123762009,3.43942424273952,5.35202722471972,38302,0,1350,,,9.4,79.99,,0.0526,7.87,,,,,,XC
"   677 Aaltje (1909 FR)",2.95375227143274,.0509825252902528,8.488405339398886,272.8688914698211,278.0438000942921,2.803162521553278,3.1043420213122,5.07655744817277,39175,0,1200,,,9.5,28.87,,0.2794,16.608,,,,,Sl,
"   678 Fredegundis (1909 FS)",2.573839273663474,.2184943833487002,6.083559391183072,281.4262764758455,120.201794874262,2.011469848725707,3.136208698601242,4.12933709283373,36723,0,1183,,,9.02,41.80,,0.2494,11.61624,,,,,X,
"   679 Pax (1909 FY)",2.585399685880418,.3116818223199482,24.38825337599721,112.2662911167588,266.8029261814468,1.779577600359787,3.391221771401048,4.15718871626464,38391,0,1158,,,9.01,51.47,,0.1660,8.452,,.857,.447,,K,I
"   680 Genoveva (1909 GW)",3.148354057774473,.2928225810836241,17.48652394460057,38.10894106575861,245.4362002791509,2.22644489641185,4.070263219137095,5.58641958741365,38307,0,1206,,,9.31,83.92,,0.0474,11.089,,.689,.271,,,XC
"   686 Gersuind (1909 HF)",2.588542247613514,.2684908951936629,15.67829061892325,243.3656870395398,88.28665457600377,1.893542222305145,3.283542272921883,4.16477063368285,38102,0,1191,,,9.67,41.13,,0.1416,6.3127,,.839,.424,,,S
"   687 Tinette (1909 HG)",2.723502122302127,.2716941511958361,14.87327444060099,334.3483019983434,53.12820741709799,1.983542524903193,3.463461719701062,4.49469036868489,34891,0,897,,,11.71,,,,7.40,,.681,.259,,X,X
"   688 Melanie (1909 HH)",2.697037318778723,.1392730366530423,10.2447794247733,170.9191010946087,139.6595743746449,2.321412741425831,3.072661896131615,4.42933609979161,36778,0,1256,,,10.59,41.40,,0.0599,18.87,,.760,,,C,
"   689 Zita (1909 HJ)",2.315369406898924,.2302764609298766,5.744208856508451,168.1812976615509,188.186072447341,1.782194334132933,2.848544479664916,3.52321087824108,26393,0,1359,,,12.15,14.36,,0.1183,6.425,,.710,.306,,,CX:
"   690 Wratislavia (1909 HZ)",3.145991034922975,.1820720364059046,11.26577455860648,253.1771097512764,114.9171999749416,2.57319404067983,3.71878802916612,5.58013136843068,40594,0,1082,,,8.02,134.65,,0.0604,8.64,,.675,.316,,,CPF
"   691 Lehigh (1909 JG)",3.012786369513747,.1190684022813433,13.02651819277193,88.18993836054625,304.1140478402124,2.654058710080736,3.371514028946757,5.22950652262926,36242,0,1035,,,9.2,87.68,,0.0438,12.891,,.743,.340,,,CD:
"   692 Hippodamia (1901 HD)",3.384141932449136,.1703402651683299,26.08209374734663,63.50172794011827,54.28548691476418,2.807686298308486,3.960597566589787,6.22559774495087,41036,0,1014,,,9.18,45.90,,0.1785,8.98,,.860,.435,,,S
"   693 Zerbinetta (1909 HN)",2.944020084059122,.03144174196879702,14.19343431351077,351.8816282145025,289.3604047930304,2.851454964225179,3.036585203893065,5.05148834032117,37846,0,1247,,,9.4,67.66,,0.0683,11.475,,.776,.411,,,ST
"   694 Ekard (1909 JA)",2.669942474470609,.3241610187044024,15.84199838900698,230.36579869664,110.8932918382919,1.804451202064063,3.535433746877154,4.36275734901459,37836,0,1259,,,9.17,90.78,,0.0460,5.925,,.712,.347,,,CP:
"   695 Bella (1909 JB)",2.539779097666095,.1596830075726332,13.85183453802284,275.7155632421211,79.15849121974544,2.134219532780664,2.945338662551526,4.04764223803839,36410,0,981,,,9.30,48.18,,0.1450,14.222,,.871,.408,,,S
"   696 Leonora (1910 JJ)",3.168474807803912,.251473957378722,13.03758145268304,299.5211382550576,104.1882569129669,2.371685909030677,3.965263706577148,5.64005825746118,34108,0,1168,,,9.4,75.76,,0.0773,26.8964,,,,,,XC
"   697 Galilea (1910 JO)",2.87993881800042,.15665991249717,15.14291700060957,15.55412537948975,333.3988527988472,2.428767854775271,3.331109781225569,4.88745863411919,38011,0,1134,,,9.63,80.14,,0.0387,16.538,,.735,.391,,,C:
"   699 Hela (1910 KD)",2.613296358503598,.4089978122092404,15.29176807921744,242.6049277279479,91.40717006181649,1.544463865221251,3.682128851785944,4.22465449867292,40650,0,1236,,,11.72,,,,3.3962,,.854,.386,,Sq,S
"   701 Oriola (1910 KN)",3.014212700451284,.0325037363637756,7.141952675257945,243.7638374795014,326.0872731092885,2.916239525491471,3.112185875411097,5.23322063746102,39210,0,1426,,,9.25,40.18,,0.2184,9.090,,.660,.296,,,C
"   702 Alauda (1910 KQ)",3.191997731152186,.02005462752146899,20.61127975858116,289.9331327321107,351.6709590890108,3.127983405604554,3.256012056699817,5.7029828193306,37799,0,1545,,,7.25,194.73,,0.0587,8.348,,.665,.316,,B,C
"   704 Interamnia (1910 KU)",3.058552205152909,.1538047355680257,17.31011666368433,280.3124194558854,95.4629185247405,2.588132392018364,3.528972018287455,5.3491164035557,37395,0,3130,,,5.94,316.62,,0.0742,8.727,5.,.645,.259,,B,F
"   705 Erminia (1910 KV)",2.92371579992002,.04859613900563896,25.04059209579376,2.90064900043564,100.7403286624872,2.781634500494123,3.065797099345915,4.9993199774804,37509,0,987,,,8.39,134.22,,0.0432,53.96,,.696,.288,,C,X
"   706 Hirundo (1910 KX)",2.728095469787131,.1945263709528736,14.46964733171795,325.5113881540608,29.8909809385976,2.197408958436465,3.258781981137796,4.50606600363907,37079,0,1121,,,10.9,29.22,,0.1721,22.027,,,,,Cgh,
"   708 Raphaela (1911 LJ)",2.669360307718393,.08676928135495228,3.491689652620557,355.2051201238099,197.803365039082,2.437741832140234,2.900978783296552,4.36133051275565,44188,0,1509,,,10.61,21.43,,0.2193,20.918,,.880,.376,,,S
"   709 Fringilla (1911 LK)",2.913789362862128,.1124637931677747,16.29361201218165,324.4963164099283,17.06286607733706,2.58609355862274,3.241485167101517,4.97388148076676,39456,0,1143,,,9.04,96.56,,0.0459,52.4,,.715,.326,,,X
"   712 Boliviana (1911 LO)",2.575703163273746,.1863392293898588,12.76143671677768,230.8992141566147,181.8374255482368,2.095748620692295,3.055657705855198,4.13382339962831,37577,0,1320,,,8.32,127.57,,0.0510,11.732,,.743,.353,,X,C
"   713 Luscinia (1911 LS)",3.390008850641516,.1649015017635343,10.3587066155878,217.7158992460485,137.0615676584767,2.830991300179057,3.949026401103975,6.24179427242419,37430,0,1254,,,8.97,105.52,,0.0410,8.28,,.663,.281,,C,C
"   714 Ulula (1911 LW)",2.534613119871052,.05666234718677885,14.26791186821363,233.9131728087167,232.6296486516124,2.390995991288754,2.67823024845335,4.03529900308097,37436,0,1307,,,9.0,39.18,,0.2711,6.998,,.884,.454,,,S
"   715 Transvaalia (1911 LX)",2.767652995968215,.08352919969862567,13.80437771597816,46.19043517583,299.0777136286865,2.536473156171486,2.998832835764944,4.60442771444572,37393,0,1150,,,10.0,28.55,,0.2606,11.80,,,,,X,
"   716 Berkeley (1911 MD)",2.81351559206668,.08471833214906048,8.480358946136731,145.9922126810299,57.21619164160033,2.575159243631415,3.051871940501946,4.71935005090716,39312,0,1364,,,10.84,21.28,,0.1801,15.55,,.860,.351,,S,S
"   717 Wisibada (1911 MJ)",3.143343615617865,.2607028827774021,1.646007185854206,343.6063091053498,24.65753547589865,2.323864873466345,3.962822357769384,5.57308914915636,37450,0,1570,,,11.10,31.04,,0.0666,,,.701,.242,,,DX:
"   718 Erida (1911 MS)",3.053481956172686,.2008257274575388,6.928953278206231,38.62267974315733,174.7629202051743,2.440264221045838,3.666699691299534,5.33582084387324,40613,0,1516,,,9.6,72.94,,0.0399,17.447,,,,,X,
"   719 Albert (1911 MT)",2.629845046171313,.551772789828196,11.55289382592962,184.0620457491692,155.7926293702832,1.178768108229506,4.080921984113118,4.26484686979521,37161,0,1027,,,15.4,,,,5.801,,,,,S,
"   720 Bohlinia (1911 MW)",2.88723453428046,.01667320102400627,2.355976183971467,35.71133551601363,118.2746799438681,2.839095092486949,2.935373976073971,4.90604240635166,41751,0,1658,,,9.6,33.73,,0.2029,8.919,,.806,.440,,Sq,S
"   721 Tabora (1911 MZ)",3.557266183148456,.1145466382060803,8.314697456322662,38.47639037915869,353.6365903455653,3.149793300664625,3.964739065632286,6.70938553364965,37380,0,1412,,,9.26,76.07,,0.0604,7.982,,.782,.240,,,D
"   723 Hammonia (1911 NB)",2.994415975962799,.05419792191516949,4.994684942460283,163.3490301508988,245.9785108989867,2.832124852716031,3.156707099209567,5.18174931945957,40345,0,1329,,,9.9,35.68,,0.1829,5.436,,,,,C,
"   725 Amanda (1911 ND)",2.573711073980481,.2193931259405962,3.786571293292822,68.81901124789113,322.7479892912684,2.009056556191974,3.138365591768988,4.12902858107872,35707,0,1370,,,11.81,21.51,,0.0721,3.749,,.738,.417,,,CSU
"   727 Nipponia (1912 NT)",2.566735858483169,.1044487169445149,15.06121911272247,133.0830786016304,275.1637406565874,2.298643591329125,2.834828125637215,4.11225435470162,38608,0,1142,,,9.5,32.17,,0.2423,5.0687,,.801,.273,,,DT
"   729 Watsonia (1912 OD)",2.760261655780684,.09643880682718621,18.04220085266444,124.3985470682169,88.3158620837231,2.494065315166362,3.026457996395007,4.58599504279382,35121,0,1108,,,9.31,49.15,,0.1381,25.230,,.780,.375,,L,STGD
"   731 Sorga (1912 OQ)",2.994133277422076,.1375155945811038,10.67912173505582,46.35363521338797,288.0732641042836,2.58239325952231,3.405873295321842,5.18101553443701,35809,0,1246,,,9.62,41.78,,0.1436,8.184,,.691,.312,,Xe,CD
"   733 Mocia (1912 PF)",3.400956788038531,.06189415666818496,20.2625436720008,341.0711717272317,192.0143205416617,3.190457435777947,3.611456140299115,6.27205521757013,38352,0,1108,,,9.05,88.71,,0.0539,11.374,,.704,.281,,,CF
"   735 Marghanna (1912 PY)",2.726984388343974,.3226496983851664,16.88606370814663,42.9842142783254,310.0710075386972,1.847123697943733,3.606845078744214,4.50331348091339,36984,0,1235,,,9.55,74.32,,0.0484,15.95,,.705,.318,,Ch,C
"   736 Harvard (1912 PZ)",2.202105312604606,.1648437997761967,4.374380144895341,135.9451746815329,200.3550300523536,1.839101905367513,2.565108719841698,3.2678741974243,36922,0,1491,,,11.64,16.66,,0.1406,6.7,,.900,.510,,,S
"   737 Arequipa (1912 QB)",2.59129797287377,.2440295562567601,12.36131678991697,184.6861876665827,134.2824499930046,1.958944678424342,3.223651267323198,4.17142303678365,36070,0,1311,,,8.81,44.07,,0.2723,14.13,,.832,.208,,S,S
"   738 Alagasta (1913 QO)",3.035638751087345,.055190023318322,3.534520463963869,132.1152818372459,41.20140132372362,2.868101777628832,3.203175724545857,5.28911895275735,36951,0,1604,,,10.13,62.79,,0.0398,17.83,,.763,,,,CGSU
"   739 Mandeville (1913 QR)",2.738485185267508,.1429763436752183,20.65973108238494,136.6151738035079,45.4044221616298,2.346946586269207,3.130023784265809,4.53183194018295,35712,0,1107,,,8.50,107.53,,0.0608,11.931,,.720,.312,,X,X
"   740 Cantabia (1913 QS)",3.052367387992072,.1111767066500806,10.8473124150985,116.0997852807489,47.62771797968209,2.713015234309004,3.391719541675139,5.33289962467995,36883,0,1154,,,9.1,90.90,,0.0552,64.453,,.708,.324,,,CX
"   741 Botolphia (1913 QT)",2.719260100764126,.07012602186373612,8.414790437422216,100.7853197248606,62.94638911355035,2.528569207484756,2.909950994043496,4.48419332504748,38076,0,1353,,,10.0,29.64,,0.1391,23.93,,,,,X,X
"   742 Edisona (1913 QU)",3.011155883874275,.1188569791333218,11.21869088994442,64.22991772791821,284.5201005539757,2.653258991817451,3.369052775931098,5.22526187307192,36893,0,1265,,,9.55,45.60,,0.1286,18.52,,.842,.405,,K,S
"   743 Eugenisis (1913 QV)",2.792469236702054,.05686796556721312,4.828121200532371,229.1346747112281,186.5354909236854,2.63366719230178,2.951271281102329,4.66649493048726,36841,0,1382,,,10.2,53.17,,0.0625,10.23,,,,,Ch,
"   744 Aguntina (1913 QW)",3.17403497594331,.1198969039219038,7.710544045587398,142.6768610401285,28.88841025547015,2.793478009387873,3.554591942498747,5.65491087326958,36868,0,1341,,,10.21,58.69,,0.0423,17.47,,.657,.161,,,FX:
"   746 Marlu (1913 QY)",3.107335840480026,.2392725368359905,17.50629639152793,2.006709265116702,307.1997875988629,2.363835711126976,3.850835969833077,5.47760225557075,35335,0,1144,,,10.00,69.75,,0.0363,7.787,,.726,.283,,,P
"   747 Winchester (1913 QZ)",3.001293383288518,.3404683876185814,18.16639043153101,130.0834216712023,275.452534692772,1.979447864309959,4.023138902267076,5.19961129427769,36642,0,1397,,,7.69,171.71,,0.0503,9.4146,,.713,.317,,C,PC
"   748 Simeisa (1913 RD)",3.951191960229944,.1882676830469648,2.257867040264198,265.5424320845932,178.4836549022899,3.207310204603657,4.69507371585623,7.85417179609114,34335,0,1419,,,9.01,102.97,,0.0415,11.919,,.694,.206,,,P
"   749 Malzovia (1913 RF)",2.243663188368116,.1729126112925309,5.394360615168772,109.7901517900729,128.9934956841172,1.85570552760646,2.631620849129773,3.36081569048387,36828,0,1403,,,11.82,,,,,,.857,.504,,S,S
"   750 Oskar (1913 RG)",2.444329896269144,.1287482129186631,3.950863532319306,69.73953641201304,72.34456766950105,2.129626790340831,2.759033002197457,3.82162378868031,36577,0,1325,,,12.13,20.57,,0.0587,6.2584,,.603,.220,,,F
"   751 Faina (1913 RK)",2.550466223935471,.1528524551441095,15.60770392349342,78.87430605722246,302.7786760998152,2.160621199844808,2.940311248026134,4.07321718142886,36823,0,1123,,,8.66,110.50,,0.0497,23.678,,.685,.376,,Ch,C
"   753 Tiflis (1913 RM)",2.328089791559932,.2221634677929671,10.09321629438051,61.42346188432294,202.9158383924781,1.810873290133571,2.845306292986292,3.5522849186058,38766,0,1334,,,10.21,23.59,,0.2616,9.85,,.936,.491,,L,S
"   754 Malabar (1906 UT)",2.988054972660666,.04793857811190674,24.55969228591058,180.0532666484507,301.8202360252631,2.844811865951101,3.131298079370231,5.16524679583237,40790,0,1342,,,9.19,87.62,,0.0485,11.740,,.695,.335,,Ch,XC
"   755 Quintilla (1908 CZ)",3.185372309931474,.1392757240283498,3.235803272119017,176.7965253520223,42.8850995921708,2.741727275165911,3.629017344697037,5.68523607278075,35941,0,1717,,,9.81,36.04,,0.1621,4.552,,.688,.220,,,M
"   757 Portlandia (1908 EJ)",2.373344170033979,.1085726565158864,8.166078579774512,22.53699591324009,44.00147160396041,2.115663888666898,2.63102445140106,3.65636282838063,35170,0,1315,,,10.20,32.09,,0.1427,6.5837,,.674,.242,,Xk,XF
"   758 Mancunia (1912 PE)",3.187088220834703,.1515801222995737,5.611170315469328,106.1987075761308,315.0827237732733,2.703988998541047,3.670187443128357,5.68983051477814,36272,0,1452,,,8.16,85.48,,0.1317,12.7253,,.745,.418,,,X
"   759 Vinifera (1913 SJ)",2.61775184085206,.2063618789104747,19.90971569620534,318.4279830718698,1.13081586555959,2.077547652452475,3.157956029251645,4.23546320055572,36685,0,948,,,10.6,45.11,,0.0548,14.229,,,,,X,
"   760 Massinga (1913 SL)",3.151469049309428,.2315169007730048,12.5323822809779,331.6649698021108,200.7313637911615,2.421850702131261,3.881087396487594,5.59471246982546,36046,0,1130,,,7.96,71.29,,0.2276,10.72,,.947,.557,,,SU
"   761 Brendelia (1913 SO)",2.863035496688614,.06538712150875983,2.160374933196065,23.83951418823672,298.7110166766331,2.675829846782743,3.050241146594485,4.84449264732356,34599,0,1559,,,10.83,,,,57.96,,.758,.412,,,SC
"   762 Pulcova (1913 SQ)",3.156222142460188,.1028919333567843,13.08901172433137,305.7643376079305,189.1885865791552,2.831472344118968,3.480971940801409,5.60737428560292,35600,0,1788,,,8.28,137.08,,0.0458,5.839,,.658,.345,,,F
"   764 Gedania (1913 SU)",3.192113702027104,.09963712141540841,10.03290561178328,259.0138070750078,155.6992108954258,2.87406068152644,3.510166722527767,5.70329362120304,40407,0,1172,,,9.6,58.28,,0.0840,24.9751,,.737,.400,,,C
